,User_ID,Model_Used,Donations ($),Time_Spent (min),Conversion_Rate (%),Recommendation_Accuracy (%),Engagement_(min/session),user_age,user_cuisine,gender,taste,likes,rating,place,occasion,dietary_preferences,budget
720,721,0,5.7,149,6.46,83.05,18.62,91,Italian,Male,Sweet,5,5,Ottawa,lunch,gluten free,$40+
721,722,1,0,60,0,62.59,5,54,French,Female,Umami,3,4,Calgary,birthday,vegetarian,no budget
722,723,1,8.81,147,7.87,87.32,9.8,26,Greek,Male,Sweet,5,5,Quebec City,casual,kosher,no budget
723,724,0,1.38,115,11.74,75.35,12.78,59,French,Female,Sweet,2,4,Montreal,birthday,kosher,less than $15
724,725,0,4.28,84,11.32,84.5,9.33,68,Spanish,Male,Salty,3,3,Edmonton,birthday,halal,$40+
725,726,2,0,67,0,60.58,9.57,38,Italian,Male,Salty,3,4,Montreal,anniversary,halal,$40+
726,727,0,0,126,0,60.73,9,21,Thai,Male,Bitter,4,1,Quebec City,birthday,kosher,no budget
727,728,0,0,168,0,89.85,21,99,Chinese,Female,Salty,4,2,Winnipeg,tourist,vegan,$40+
728,729,2,0,152,0,69.68,16.89,95,Thai,Male,Bitter,5,1,Ottawa,casual,vegan,$40+
729,730,1,0,176,0,73.61,22,16,Thai,Female,Salty,2,4,Kitchener,casual,halal,no budget
730,731,2,13.17,90,6.36,87.89,15,97,French,Female,Spicy,4,3,Montreal,dinner,vegan,less than $15
731,732,0,0,142,0,66.96,17.75,23,Thai,Female,Bitter,2,2,Edmonton,casual,halal,$40+
732,733,0,3.57,68,6.11,66.17,4.53,20,Greek,Female,Salty,0,1,Toronto,anniversary,vegetarian,less than $15
733,734,2,0,127,0,65.17,9.77,52,Spanish,Female,Salty,4,1,Toronto,casual,vegan,less than $15
734,735,2,0,77,0,82.51,11,46,Greek,Male,Sweet,4,1,Winnipeg,dinner,vegan,$15 - $40
735,736,0,0,92,0,87.66,11.5,48,Chinese,Female,Bitter,2,3,Winnipeg,firstdate,gluten free,$15 - $40
736,737,1,15.87,126,10.82,63.74,12.6,1,Japanese,Female,Umami,0,4,Montreal,lunch,halal,no budget
737,738,1,0,139,0,79.43,17.38,56,Chinese,Male,Spicy,3,4,Ottawa,anniversary,vegetarian,less than $15
738,739,1,0,138,0,67.67,12.55,94,Greek,Male,Spicy,3,4,Kitchener,casual,halal,no budget
739,740,2,5.49,157,9.8,71.9,12.08,11,Thai,Female,Salty,0,3,Hamilton,anniversary,gluten free,$40+
740,741,1,0,97,0,60.66,16.17,4,American,Male,Umami,3,1,Montreal,anniversary,gluten free,$15 - $40
741,742,2,15.46,90,7.03,82.01,7.5,91,Mexican,Male,Umami,4,3,Vancouver,dinner,gluten free,no budget
742,743,1,0,146,0,65.46,10.43,43,Mexican,Female,Sweet,3,1,Calgary,casual,vegan,less than $15
743,744,1,0,158,0,72.73,26.33,42,Mexican,Female,Umami,0,5,Montreal,birthday,vegetarian,$15 - $40
744,745,0,0,167,0,68.44,13.92,77,Greek,Male,Salty,5,3,Ottawa,anniversary,halal,$40+
745,746,1,0,138,0,76.82,19.71,28,Mexican,Female,Umami,3,3,Toronto,dinner,vegan,$40+
746,747,2,0,164,0,78.41,10.93,16,Indian,Female,Sweet,1,3,Montreal,anniversary,vegetarian,$40+
747,748,2,6.57,120,11.75,71.31,10.91,78,Thai,Male,Umami,1,4,Toronto,dinner,gluten free,less than $15
748,749,1,0,70,0,60.42,4.67,59,French,Female,Umami,5,1,Toronto,casual,halal,less than $15
749,750,1,0,139,0,60.77,27.8,26,American,Female,Sour,3,5,Montreal,tourist,vegan,$40+
750,751,0,0,78,0,60.06,15.6,39,Chinese,Male,Bitter,2,3,Calgary,dinner,vegan,less than $15
751,752,1,2.49,158,8.58,68.35,14.36,61,Indian,Female,Salty,5,3,Ottawa,lunch,kosher,no budget
752,753,1,0,132,0,69.22,10.15,63,Chinese,Male,Bitter,4,1,Calgary,birthday,kosher,less than $15
753,754,0,15.09,164,6.92,71.47,20.5,39,Greek,Male,Spicy,3,2,Kitchener,anniversary,gluten free,$40+
754,755,0,0,174,0,83.39,21.75,53,Greek,Male,Sour,4,2,Calgary,tourist,kosher,$40+
755,756,1,14.8,103,12.21,68.84,20.6,77,Thai,Male,Bitter,1,4,Kitchener,firstdate,vegetarian,$15 - $40
756,757,2,0,136,0,89.79,17,90,Thai,Female,Spicy,3,5,Ottawa,birthday,halal,$15 - $40
757,758,1,19.7,156,10.1,86.55,31.2,64,Mexican,Male,Umami,4,3,Montreal,casual,kosher,less than $15
758,759,1,0,84,0,88.89,7.64,20,Spanish,Male,Spicy,5,5,Toronto,tourist,vegan,no budget
759,760,0,0,132,0,79.03,26.4,43,Greek,Female,Spicy,5,2,Montreal,birthday,vegetarian,less than $15
760,761,1,0,60,0,67.03,7.5,53,Chinese,Female,Spicy,0,3,Calgary,anniversary,kosher,$40+
761,762,2,0,85,0,78.85,6.54,8,Thai,Female,Salty,2,2,Toronto,lunch,halal,less than $15
762,763,1,4.36,128,6.46,60.12,16,23,Thai,Male,Bitter,3,2,Winnipeg,tourist,vegetarian,$15 - $40
763,764,1,3.78,79,7.45,63.68,7.18,71,French,Male,Spicy,4,4,Hamilton,casual,gluten free,$40+
764,765,0,0,103,0,68.52,8.58,8,Indian,Male,Salty,0,5,Montreal,anniversary,vegetarian,$15 - $40
765,766,2,0,72,0,86.46,12,85,Italian,Male,Umami,1,3,Vancouver,firstdate,gluten free,$15 - $40
766,767,2,0,167,0,60.87,13.92,63,Italian,Female,Bitter,4,3,Montreal,firstdate,vegan,no budget
767,768,0,11.97,73,12.01,79.03,5.62,50,Greek,Male,Bitter,4,3,Kitchener,firstdate,kosher,$40+
768,769,2,0,174,0,75.14,19.33,45,Thai,Male,Bitter,1,2,Kitchener,birthday,vegan,$15 - $40
769,770,1,0,116,0,83.44,14.5,35,Greek,Male,Spicy,3,5,Quebec City,firstdate,vegetarian,less than $15
770,771,2,19.17,96,12.97,89.82,8.73,66,Indian,Female,Sour,2,5,Montreal,lunch,halal,less than $15
771,772,1,3.84,143,11.61,69.82,14.3,2,American,Male,Umami,3,5,Toronto,tourist,vegetarian,no budget
772,773,1,0,132,0,82.24,26.4,37,Indian,Female,Sweet,5,3,Vancouver,lunch,gluten free,less than $15
773,774,1,4.34,180,6.73,74.77,18,53,French,Male,Bitter,5,2,Winnipeg,tourist,kosher,$40+
774,775,1,19.54,107,7.03,71.9,17.83,46,Italian,Male,Salty,2,5,Ottawa,anniversary,halal,no budget
775,776,2,1.63,127,10.17,74.43,21.17,26,Spanish,Female,Spicy,2,3,Quebec City,dinner,vegetarian,less than $15
776,777,1,0,125,0,67.95,17.86,92,American,Female,Spicy,3,2,Vancouver,birthday,gluten free,less than $15
777,778,2,0,121,0,66.75,15.12,59,Spanish,Male,Sour,4,3,Toronto,firstdate,kosher,$15 - $40
778,779,0,0,167,0,79.46,15.18,97,Mexican,Female,Sour,0,1,Winnipeg,dinner,kosher,$40+
779,780,0,0,102,0,84.67,9.27,16,Indian,Female,Bitter,3,4,Montreal,tourist,gluten free,less than $15
780,781,0,0,69,0,82.11,13.8,45,Mexican,Male,Umami,2,1,Kitchener,firstdate,vegetarian,$40+
781,782,2,0,73,0,73.88,7.3,40,Spanish,Male,Salty,3,5,Toronto,casual,kosher,$40+
782,783,0,0,125,0,82.97,8.33,14,Thai,Female,Bitter,2,4,Vancouver,tourist,halal,$40+
783,784,0,0,170,0,75.83,34,21,Greek,Male,Salty,5,5,Calgary,dinner,vegan,$40+
784,785,1,17.12,105,7.15,62.68,11.67,80,Indian,Male,Salty,2,3,Hamilton,dinner,vegetarian,$15 - $40
785,786,2,0,120,0,87.11,20,28,Indian,Male,Salty,3,2,Vancouver,birthday,vegetarian,no budget
786,787,2,0,170,0,87.34,34,95,French,Female,Sour,0,3,Winnipeg,tourist,vegan,no budget
787,788,2,0,162,0,67.4,10.8,27,Thai,Female,Spicy,3,4,Edmonton,firstdate,kosher,less than $15
788,789,2,0,91,0,68.65,8.27,65,Thai,Male,Bitter,1,4,Vancouver,tourist,gluten free,$40+
789,790,0,0,65,0,78.93,9.29,1,Thai,Female,Bitter,0,3,Winnipeg,casual,gluten free,no budget
790,791,0,0,143,0,61.73,11.92,91,Thai,Female,Sweet,3,1,Toronto,birthday,gluten free,$40+
791,792,1,0,90,0,65.46,15,89,Greek,Male,Sour,1,4,Quebec City,anniversary,vegetarian,less than $15
792,793,0,12.92,74,12.46,61.09,7.4,97,Italian,Male,Umami,5,1,Montreal,lunch,gluten free,$40+
793,794,2,0,169,0,68.6,28.17,40,Mexican,Female,Sweet,5,3,Montreal,anniversary,kosher,$40+
794,795,0,3.44,112,7.82,65.29,16,80,Indian,Male,Salty,4,1,Montreal,birthday,vegetarian,less than $15
795,796,2,0,94,0,72.78,15.67,87,Italian,Male,Salty,1,1,Calgary,firstdate,halal,no budget
796,797,2,3.27,136,11.65,82.79,13.6,85,French,Male,Salty,5,3,Hamilton,lunch,vegetarian,no budget
797,798,2,0,167,0,62.99,27.83,100,Thai,Female,Umami,4,5,Quebec City,firstdate,kosher,no budget
798,799,0,0,95,0,71.83,7.31,90,American,Female,Spicy,1,5,Montreal,casual,gluten free,no budget
799,800,0,0,149,0,81.61,12.42,79,Japanese,Female,Bitter,4,3,Toronto,firstdate,halal,$15 - $40
800,801,1,0,94,0,66.93,9.4,34,French,Female,Salty,4,4,Calgary,lunch,kosher,$40+
801,802,2,0,83,0,71.94,7.55,99,Chinese,Female,Spicy,4,2,Edmonton,tourist,gluten free,$40+
802,803,2,3.89,87,7.78,71.2,7.25,34,Italian,Female,Sweet,4,1,Hamilton,lunch,vegan,no budget
803,804,2,15.76,156,5.25,79.88,12,11,Mexican,Female,Spicy,0,5,Vancouver,lunch,vegan,less than $15
804,805,1,5.47,125,9.44,62.34,9.62,71,Mexican,Female,Umami,4,5,Edmonton,firstdate,vegetarian,less than $15
805,806,2,16.79,82,6.66,65.56,13.67,33,Spanish,Female,Spicy,4,1,Montreal,tourist,halal,$15 - $40
806,807,0,0,121,0,84.72,13.44,60,Italian,Male,Sour,1,3,Vancouver,firstdate,kosher,$40+
807,808,0,0,119,0,83.74,11.9,89,Chinese,Male,Salty,3,1,Edmonton,dinner,vegan,$40+
808,809,2,0,112,0,69,8.62,83,French,Female,Salty,1,2,Vancouver,casual,gluten free,$40+
809,810,2,4.37,136,8.08,72.19,15.11,15,Chinese,Male,Salty,0,2,Ottawa,dinner,vegetarian,less than $15
810,811,2,0,64,0,62.14,4.92,19,Indian,Male,Salty,2,5,Quebec City,firstdate,vegetarian,no budget
811,812,2,10.64,168,9.58,87.82,28,25,Thai,Male,Umami,2,1,Montreal,firstdate,halal,$40+
812,813,2,0,134,0,69.89,11.17,74,Thai,Male,Bitter,4,5,Hamilton,dinner,vegan,$15 - $40
813,814,0,0,69,0,63.87,6.27,61,Thai,Male,Sweet,5,4,Hamilton,tourist,vegetarian,no budget
814,815,1,0,93,0,76.19,10.33,39,Chinese,Male,Spicy,2,4,Montreal,dinner,kosher,$15 - $40
815,816,0,16.77,150,13.81,66.98,30,76,Japanese,Male,Sour,3,2,Kitchener,birthday,kosher,$15 - $40
816,817,1,4.26,84,6.71,86.77,7,66,Italian,Male,Bitter,1,4,Ottawa,casual,vegan,less than $15
817,818,0,0,85,0,80.59,12.14,41,Greek,Male,Bitter,3,3,Hamilton,birthday,gluten free,less than $15
818,819,2,0,171,0,67.42,21.38,39,Indian,Female,Sour,4,5,Edmonton,anniversary,halal,$40+
819,820,0,0,141,0,70.37,12.82,98,Spanish,Female,Umami,2,5,Quebec City,lunch,halal,no budget
820,821,2,0.47,168,6.61,66.95,24,66,Greek,Male,Bitter,2,3,Kitchener,dinner,vegan,$15 - $40
821,822,0,0,124,0,66.28,10.33,91,Chinese,Female,Bitter,0,2,Hamilton,firstdate,halal,$40+
822,823,0,9.46,134,10.21,83.26,8.93,62,Thai,Male,Umami,3,3,Edmonton,anniversary,gluten free,no budget
823,824,2,17.72,160,13.72,70.47,14.55,46,American,Male,Umami,3,1,Montreal,lunch,gluten free,less than $15
824,825,0,0,87,0,83.88,7.91,87,Mexican,Male,Umami,1,3,Vancouver,dinner,vegetarian,$15 - $40
825,826,0,0,120,0,72.55,10,26,French,Female,Spicy,3,2,Calgary,firstdate,vegan,no budget
826,827,0,6.81,82,13.89,64.53,9.11,95,Spanish,Male,Bitter,1,4,Calgary,tourist,vegan,$15 - $40
827,828,1,0,125,0,88.2,11.36,83,Thai,Male,Salty,5,5,Calgary,birthday,kosher,no budget
828,829,2,0,171,0,89.54,34.2,44,Indian,Female,Sweet,5,1,Montreal,casual,vegetarian,less than $15
829,830,1,15.67,175,14.96,64.16,19.44,57,Japanese,Female,Salty,4,2,Ottawa,firstdate,kosher,no budget
830,831,1,0,77,0,79.27,12.83,65,Chinese,Female,Salty,1,3,Montreal,lunch,vegetarian,$40+
831,832,1,0,65,0,73.66,13,82,Italian,Male,Salty,1,2,Calgary,tourist,vegetarian,less than $15
832,833,2,0,149,0,82.2,29.8,58,American,Female,Bitter,1,4,Kitchener,lunch,gluten free,less than $15
833,834,1,0,131,0,68.83,10.92,58,Mexican,Female,Sour,3,4,Hamilton,lunch,vegetarian,$40+
834,835,2,5.24,139,10.32,72.35,9.93,33,American,Female,Salty,5,5,Toronto,lunch,gluten free,$15 - $40
835,836,1,0,71,0,76.15,4.73,12,American,Male,Bitter,0,4,Calgary,anniversary,halal,$15 - $40
836,837,1,0,169,0,77.37,12.07,67,Chinese,Male,Sour,4,4,Edmonton,dinner,vegetarian,$40+
837,838,0,0,72,0,79.8,10.29,70,Thai,Female,Spicy,5,4,Winnipeg,firstdate,kosher,no budget
838,839,2,0,146,0,86.55,11.23,52,Italian,Male,Sweet,1,3,Calgary,firstdate,gluten free,$40+
839,840,2,0,63,0,75.87,9,87,French,Female,Sour,5,3,Montreal,casual,halal,$40+
840,841,2,0,158,0,77.28,15.8,44,American,Male,Spicy,1,4,Edmonton,dinner,gluten free,less than $15
841,842,1,0,123,0,78.6,24.6,7,Japanese,Female,Sour,2,3,Hamilton,tourist,kosher,$40+
842,843,1,0,68,0,79.94,6.18,18,Indian,Male,Bitter,2,2,Toronto,tourist,kosher,less than $15
843,844,0,0.42,169,8.06,67.25,16.9,62,Thai,Female,Sweet,4,3,Quebec City,tourist,halal,less than $15
844,845,1,0,120,0,87.95,10,1,American,Female,Salty,5,1,Toronto,birthday,halal,$40+
845,846,2,0,64,0,65.92,4.27,41,Mexican,Male,Sour,5,4,Ottawa,birthday,halal,less than $15
846,847,2,0,155,0,71.4,19.38,67,Mexican,Male,Umami,0,2,Calgary,firstdate,kosher,less than $15
847,848,0,12.26,140,10.03,80.2,14,23,American,Female,Salty,1,3,Calgary,tourist,vegan,no budget
848,849,2,0,95,0,64.34,9.5,55,Chinese,Male,Spicy,4,2,Kitchener,firstdate,gluten free,$15 - $40
849,850,1,0,110,0,68.97,7.33,22,Indian,Female,Umami,1,2,Toronto,dinner,vegan,less than $15
850,851,0,0,106,0,86.18,11.78,14,Italian,Male,Sweet,2,2,Ottawa,casual,vegan,$40+
851,852,0,5.17,105,5.51,83.65,8.75,99,Thai,Female,Sour,2,3,Quebec City,anniversary,kosher,less than $15
852,853,0,14.95,88,12.25,68.69,17.6,29,Spanish,Female,Sour,3,3,Montreal,lunch,gluten free,less than $15
853,854,2,10.16,123,14.82,68.97,13.67,54,Chinese,Female,Spicy,5,3,Hamilton,birthday,gluten free,no budget
854,855,1,0,134,0,75.85,8.93,27,Japanese,Male,Sweet,1,2,Montreal,casual,vegan,no budget
855,856,2,0,112,0,72.91,9.33,75,Thai,Female,Bitter,0,5,Hamilton,tourist,vegan,$40+
856,857,0,0,110,0,63.77,7.86,90,Indian,Male,Salty,3,5,Kitchener,tourist,vegan,$40+
857,858,0,0,160,0,83.45,14.55,52,Greek,Female,Umami,4,2,Montreal,anniversary,gluten free,no budget
858,859,0,0,151,0,76.74,30.2,7,Italian,Male,Bitter,3,5,Toronto,anniversary,vegetarian,$40+
859,860,1,4.08,123,6.14,74.89,20.5,34,Chinese,Female,Sour,5,3,Toronto,anniversary,vegetarian,$15 - $40
860,861,0,0,179,0,89.71,16.27,84,Italian,Male,Umami,1,1,Kitchener,anniversary,kosher,$40+
861,862,2,8.6,90,14.28,80.4,10,79,American,Female,Bitter,2,5,Edmonton,anniversary,halal,$15 - $40
862,863,1,0,94,0,78.73,6.27,99,American,Female,Umami,5,4,Edmonton,lunch,vegan,no budget
863,864,0,7.43,121,12.35,82.02,17.29,95,Spanish,Male,Sweet,3,3,Montreal,casual,vegan,less than $15
864,865,0,0,161,0,71.13,12.38,59,Indian,Male,Spicy,4,2,Ottawa,dinner,halal,less than $15
865,866,1,0,165,0,63.43,11.79,69,Thai,Male,Spicy,1,2,Toronto,firstdate,gluten free,$40+
866,867,2,0,123,0,83.78,12.3,90,Greek,Male,Umami,5,1,Toronto,dinner,gluten free,$40+
867,868,2,0,97,0,68.74,16.17,92,Japanese,Male,Umami,2,1,Winnipeg,lunch,vegetarian,$15 - $40
868,869,2,0,164,0,88.18,14.91,3,Chinese,Female,Salty,2,2,Edmonton,firstdate,kosher,$40+
869,870,0,0,171,0,68,34.2,32,Indian,Female,Umami,0,5,Calgary,birthday,halal,no budget
870,871,2,0,180,0,83.4,30,53,Thai,Male,Spicy,1,5,Kitchener,firstdate,kosher,$15 - $40
871,872,0,0,105,0,71.32,7.5,39,Chinese,Male,Spicy,2,2,Montreal,tourist,vegetarian,$15 - $40
872,873,2,0,154,0,60.24,14,77,Japanese,Male,Salty,5,3,Montreal,firstdate,vegan,$40+
873,874,2,19.75,88,9.8,77.56,9.78,57,Italian,Male,Salty,5,4,Ottawa,birthday,kosher,less than $15
874,875,0,7.74,118,5.04,73.1,19.67,63,Spanish,Male,Umami,3,3,Montreal,lunch,vegetarian,no budget
875,876,2,0,84,0,83.05,9.33,36,Greek,Male,Salty,3,4,Ottawa,anniversary,vegetarian,no budget
876,877,2,0,109,0,88.57,18.17,60,French,Female,Bitter,2,3,Montreal,anniversary,gluten free,$40+
877,878,2,0,121,0,80.93,15.12,47,Chinese,Male,Sweet,4,3,Calgary,dinner,vegetarian,no budget
878,879,0,0,116,0,76.81,7.73,54,Italian,Male,Sweet,3,2,Montreal,casual,gluten free,$40+
879,880,2,10.65,91,9.87,71.64,11.38,14,Mexican,Female,Bitter,4,5,Montreal,casual,kosher,no budget
880,881,0,0,66,0,81.15,11,32,Thai,Female,Salty,4,2,Vancouver,birthday,gluten free,less than $15
881,882,2,12.89,123,13.41,84.05,9.46,46,Thai,Male,Sweet,2,1,Montreal,birthday,vegan,no budget
882,883,1,0,143,0,64.95,15.89,31,Greek,Female,Salty,4,5,Calgary,tourist,vegan,$40+
883,884,1,0,65,0,73.38,4.64,82,Italian,Female,Sweet,5,5,Calgary,anniversary,vegetarian,$15 - $40
884,885,2,0,106,0,69.17,11.78,35,Japanese,Female,Bitter,1,3,Kitchener,dinner,halal,no budget
885,886,2,2.29,61,7.51,89.54,6.1,71,Greek,Male,Sour,4,3,Toronto,lunch,gluten free,$15 - $40
886,887,0,0,111,0,86.26,22.2,83,Greek,Male,Bitter,5,5,Calgary,dinner,halal,$40+
887,888,2,0,74,0,75.67,8.22,60,American,Female,Sour,0,5,Hamilton,tourist,vegetarian,$15 - $40
888,889,0,0,143,0,62.04,28.6,79,Indian,Male,Sour,0,2,Winnipeg,dinner,kosher,less than $15
889,890,1,0,165,0,87.26,12.69,37,Japanese,Male,Bitter,5,5,Kitchener,casual,kosher,no budget
890,891,1,0.88,64,8.37,87.88,7.11,72,Japanese,Male,Sour,2,5,Edmonton,casual,kosher,$15 - $40
891,892,2,0,170,0,61.89,15.45,45,Mexican,Male,Sour,5,5,Quebec City,firstdate,halal,less than $15
892,893,1,0,60,0,83.29,6,60,Japanese,Female,Salty,2,1,Calgary,firstdate,vegan,$15 - $40
893,894,1,0,147,0,63.51,16.33,39,Indian,Male,Salty,2,5,Ottawa,lunch,gluten free,less than $15
894,895,2,0,110,0,77.66,7.86,88,Greek,Female,Spicy,0,2,Calgary,dinner,vegetarian,$15 - $40
895,896,1,0,124,0,75,8.86,8,French,Male,Sweet,4,1,Hamilton,casual,halal,$15 - $40
896,897,0,0,150,0,68.91,10,83,French,Female,Salty,4,5,Winnipeg,lunch,vegetarian,$40+
897,898,1,0,124,0,82.02,10.33,34,Spanish,Male,Umami,3,2,Ottawa,lunch,gluten free,$40+
898,899,2,0,108,0,72.54,12,29,Italian,Female,Sweet,3,5,Vancouver,anniversary,gluten free,less than $15
899,900,0,0,143,0,60.09,11.92,65,Thai,Female,Sour,3,5,Toronto,lunch,gluten free,less than $15
900,901,0,8.17,93,12.27,61.08,8.45,52,French,Male,Sour,2,3,Ottawa,casual,halal,$40+
901,902,0,0,82,0,64.83,6.83,95,Spanish,Female,Umami,2,3,Montreal,tourist,gluten free,$40+
902,903,2,0,63,0,84.55,12.6,70,Spanish,Male,Sour,1,5,Kitchener,dinner,vegan,less than $15
903,904,2,0,145,0,80.35,11.15,71,Spanish,Male,Sour,0,1,Kitchener,firstdate,halal,$40+
904,905,2,0,120,0,61.5,8.57,83,Italian,Male,Umami,3,2,Winnipeg,tourist,kosher,less than $15
905,906,1,8.5,172,9.78,60.39,11.47,29,Italian,Female,Sour,0,3,Quebec City,casual,kosher,$15 - $40
906,907,0,0,78,0,86.93,8.67,77,Indian,Female,Umami,5,3,Toronto,firstdate,halal,no budget
907,908,1,0,95,0,82.81,11.88,70,Chinese,Male,Salty,0,4,Winnipeg,lunch,vegetarian,no budget
908,909,1,1.72,135,5.35,79.66,10.38,3,American,Female,Bitter,0,5,Montreal,firstdate,gluten free,less than $15
909,910,0,8.29,142,6.5,69.97,17.75,60,Mexican,Male,Salty,3,2,Hamilton,birthday,vegan,no budget
910,911,1,0,180,0,74.55,13.85,15,Indian,Female,Spicy,3,3,Toronto,firstdate,kosher,less than $15
911,912,0,1.31,93,11.27,83.37,7.15,100,French,Male,Spicy,3,2,Montreal,lunch,gluten free,$40+
912,913,1,0,125,0,75.24,12.5,73,Greek,Female,Spicy,1,2,Hamilton,tourist,gluten free,$40+
913,914,1,0,82,0,65.05,11.71,21,Mexican,Female,Sour,3,4,Ottawa,tourist,halal,less than $15
914,915,2,0,98,0,61.69,9.8,82,Mexican,Male,Sweet,3,4,Edmonton,casual,halal,no budget
915,916,2,0,62,0,67.7,12.4,89,Greek,Female,Sweet,4,3,Toronto,firstdate,halal,no budget
916,917,2,15.95,90,12.76,61.73,8.18,79,Indian,Male,Umami,0,4,Calgary,casual,halal,no budget
917,918,1,0,76,0,64.46,12.67,40,Mexican,Male,Sour,3,1,Kitchener,lunch,vegan,$15 - $40
918,919,2,0,142,0,77.38,10.14,61,Thai,Female,Salty,5,3,Toronto,dinner,vegetarian,$15 - $40
919,920,2,0,111,0,65.03,15.86,2,Mexican,Female,Bitter,5,2,Montreal,tourist,vegetarian,no budget
920,921,2,5.35,141,5.67,78.46,11.75,45,Indian,Male,Bitter,5,5,Toronto,casual,halal,$40+
921,922,0,0,118,0,60.45,7.87,37,Spanish,Male,Sour,0,5,Toronto,dinner,halal,$40+
922,923,1,0,88,0,77.56,7.33,64,Indian,Female,Sweet,5,4,Kitchener,firstdate,vegan,$40+
923,924,0,16.11,172,7.56,62.5,28.67,8,Indian,Male,Bitter,2,5,Ottawa,birthday,halal,no budget
924,925,1,0,96,0,75.25,9.6,70,Greek,Male,Sweet,3,5,Vancouver,tourist,vegan,less than $15
925,926,1,10.51,160,6.5,66.34,17.78,19,French,Male,Spicy,4,3,Montreal,anniversary,vegetarian,$40+
926,927,1,0,116,0,63.09,8.29,89,Italian,Male,Sour,5,3,Montreal,casual,gluten free,less than $15
927,928,2,0,75,0,79.82,12.5,57,Italian,Male,Umami,5,2,Hamilton,lunch,vegan,less than $15
928,929,0,0,106,0,66.63,13.25,50,Chinese,Male,Spicy,3,4,Vancouver,firstdate,halal,$40+
929,930,2,12.31,173,6.59,85.92,17.3,68,Mexican,Female,Spicy,5,3,Vancouver,firstdate,gluten free,$15 - $40
930,931,2,0,104,0,71.59,17.33,93,Mexican,Male,Umami,3,2,Calgary,tourist,vegetarian,less than $15
931,932,2,0,148,0,64.1,13.45,66,Mexican,Male,Spicy,3,4,Toronto,birthday,kosher,less than $15
932,933,0,0,101,0,63.11,10.1,67,Greek,Male,Sweet,4,5,Toronto,tourist,gluten free,less than $15
933,934,2,0.74,174,8.35,77.23,24.86,88,Spanish,Male,Salty,4,1,Ottawa,casual,vegan,no budget
934,935,2,0,69,0,87.08,8.62,2,Indian,Female,Salty,3,5,Winnipeg,dinner,gluten free,less than $15
935,936,2,16.84,157,6.86,81.1,12.08,74,French,Female,Umami,0,1,Quebec City,casual,vegetarian,less than $15
936,937,2,11.61,133,6.34,63.26,12.09,45,Thai,Female,Bitter,0,5,Montreal,firstdate,gluten free,less than $15
937,938,2,0,81,0,85.24,13.5,77,Mexican,Male,Umami,2,4,Edmonton,firstdate,gluten free,less than $15
938,939,0,1.06,139,10.37,88.01,9.93,79,Japanese,Female,Salty,0,4,Vancouver,lunch,vegan,no budget
939,940,0,0,65,0,63.48,7.22,47,Italian,Male,Sweet,2,4,Ottawa,lunch,gluten free,$15 - $40
940,941,1,0,101,0,68.9,6.73,18,Japanese,Male,Bitter,1,1,Calgary,tourist,kosher,$40+
941,942,2,0,138,0,88.72,10.62,81,American,Male,Sweet,2,1,Edmonton,casual,kosher,$15 - $40
942,943,2,0,138,0,68.11,17.25,26,Mexican,Male,Bitter,0,2,Toronto,tourist,gluten free,$15 - $40
943,944,1,0,176,0,83.76,13.54,12,Thai,Male,Bitter,2,1,Vancouver,lunch,vegan,no budget
944,945,2,0,167,0,82.86,20.88,25,Spanish,Female,Spicy,5,1,Quebec City,tourist,kosher,no budget
945,946,0,0,157,0,62.59,14.27,64,Greek,Female,Spicy,2,2,Winnipeg,firstdate,kosher,$40+
946,947,0,0,165,0,87.88,16.5,15,American,Female,Umami,5,1,Montreal,dinner,vegan,no budget
947,948,2,0,112,0,65.86,7.47,18,French,Male,Sweet,4,1,Winnipeg,casual,kosher,no budget
948,949,0,0,137,0,82.37,27.4,60,Indian,Male,Salty,1,3,Kitchener,dinner,gluten free,less than $15
949,950,1,0,135,0,80.91,15,72,Greek,Male,Bitter,5,2,Edmonton,lunch,vegetarian,$15 - $40
950,951,1,11.56,170,10.42,71.81,17,40,Thai,Female,Umami,4,1,Calgary,firstdate,vegetarian,$15 - $40
951,952,2,0,74,0,83.72,8.22,98,Italian,Male,Sweet,3,3,Quebec City,anniversary,halal,less than $15
952,953,2,8.44,106,11.05,72.19,15.14,54,Italian,Female,Sour,3,5,Hamilton,birthday,halal,less than $15
953,954,1,0,140,0,66.23,10,81,Japanese,Male,Umami,2,2,Ottawa,casual,halal,$40+
954,955,0,0,61,0,89.68,5.08,64,Greek,Female,Umami,5,5,Kitchener,anniversary,vegan,less than $15
955,956,0,0,146,0,68.41,18.25,33,Italian,Male,Spicy,3,4,Calgary,birthday,vegetarian,less than $15
956,957,1,0,87,0,65.82,17.4,48,Italian,Female,Spicy,1,1,Quebec City,casual,vegan,no budget
957,958,0,3.21,62,11.17,85.43,5.64,23,Italian,Female,Bitter,1,4,Edmonton,firstdate,gluten free,$15 - $40
958,959,1,0,110,0,70.7,22,75,Indian,Female,Umami,4,5,Toronto,lunch,vegetarian,$40+
959,960,0,0,135,0,80.65,9.64,41,Mexican,Male,Spicy,2,5,Vancouver,lunch,vegetarian,$15 - $40
960,961,2,0,84,0,75.58,7,8,Indian,Male,Sour,1,5,Hamilton,tourist,vegan,$40+
961,962,0,0,113,0,89.01,8.69,49,Italian,Female,Sweet,3,1,Quebec City,birthday,vegan,$40+
